Title: test opamp tran
Date: Tue Mar 17 19:04:11  2026
Command: ngspice-45.2, Build Sep  6 2025   16:26:01
Plotname: Transient Analysis
Flags: real
No. Variables: 3
No. Points: 469
Variables:
	0	time	time
	1	v(vout3)	voltage
	2	v(visr)	voltage
Values:
	5.000000000000000e-01

 23	1.000164760000004e-06
	3.000839856930015e-01
	5.000000000000000e-01

 24	1.000328600000009e-06
	3.000836919339575e-01
	5.000000000000000e-01

 25	1.000656280000018e-06
	3.000771851506380e-01
	5.000000000000000e-01

 26	1.001311640000036e-06
	3.000486954736874e-01
	5.000000000000000e-01

 27	1.002622360000072e-06
	2.999694129418097e-01
	5.000000000000000e-01

 28	1.005243800000145e-06
	2.998113578090168e-01
	5.000000000000000e-01

 29	1.010486680000290e-06
	2.996163183286307e-01
	5.000000000000000e-01

 30	1.019391406071638e-06
	2.996558947051718e-01
	5.000000000000000e-01

 31	1.037200858214336e-06
	3.003389698757812e-01
	5.000000000000000e-01

 32	1.066720348976196e-06
	3.020037198332149e-01
	5.000000000000000e-01

 33	1.112228086345474e-06
	3.052726083301443e-01
	5.000000000000000e-01

 34	1.159446153205270e-06
	3.092653165084411e-01
	5.000000000000000e-01

 35	1.253882286924861e-06
	3.183119508269993e-01
	5.000000000000000e-01

 36	1.442754554364043e-06
	3.390518577252176e-01
	5.000000000000000e-01

 37	1.820499089242407e-06
	3.855612260298562e-01
	5.000000000000000e-01

 38	2.575988158999136e-06
	4.758767407286350e-01
	5.000000000000000e-01

 39	3.575988158999136e-06
	5.460370237567247e-01
	5.000000000000000e-01

 40	4.575988158999136e-06
	5.513160696743569e-01
	5.000000000000000e-01

 41	5.575988158999136e-06
	5.204524135365993e-01
	5.000000000000000e-01

 42	6.575988158999135e-06
	5.013306805904190e-01
	5.000000000000000e-01

 43	7.575988158999135e-06
	4.995397563963309e-01
	5.000000000000000e-01

 44	8.575988158999136e-06
	5.011048094153097e-01
	5.000000000000000e-01

 45	9.575988158999136e-06
	5.001593692517190e-01
	5.000000000000000e-01

 46	1.057598815899914e-05
	5.009364369294875e-01
	5.000000000000000e-01

 47	1.157598815899914e-05
	5.002532620790454e-01
	5.000000000000000e-01

 48	1.257598815899914e-05
	5.008583317805542e-01
	5.000000000000000e-01

 49	1.357598815899914e-05
	5.003120383310495e-01
	5.000000000000000e-01

 50	1.457598815899914e-05
	5.007925999596221e-01
	5.000000000000000e-01

 51	1.557598815899914e-05
	5.003884677900352e-01
	5.000000000000000e-01

 52	1.657598815899914e-05
	5.007247889605360e-01
	5.000000000000000e-01

 53	1.757598815899914e-05
	5.004536288325063e-01
	5.000000000000000e-01

 54	1.857598815899914e-05
	5.006630953256384e-01
	5.000000000000000e-01

 55	1.957598815899914e-05
	5.005134086864444e-01
	5.000000000000000e-01

 56	2.057598815899914e-05
	5.005893590804913e-01
	5.000000000000000e-01

 57	2.157598815899914e-05
	5.005768062355465e-01
	5.000000000000000e-01

 58	2.257598815899914e-05
	5.005489299805621e-01
	5.000000000000000e-01

 59	2.357598815899914e-05
	5.006225761596745e-01
	5.000000000000000e-01

 60	2.457598815899914e-05
	5.005055835156789e-01
	5.000000000000000e-01

 61	2.557598815899914e-05
	5.006639653353417e-01
	5.000000000000000e-01

 62	2.657598815899914e-05
	5.004843002282353e-01
	5.000000000000000e-01

 63	2.757598815899915e-05
	5.006904222682103e-01
	5.000000000000000e-01

 64	2.857598815899915e-05
	5.004416517203207e-01
	5.000000000000000e-01

 65	2.957598815899915e-05
	5.007224549375486e-01
	5.000000000000000e-01

 66	3.057598815899914e-05
	5.004157869143242e-01
	5.000000000000000e-01

 67	3.157598815899914e-05
	5.007458980502157e-01
	5.000000000000000e-01

 68	3.257598815899914e-05
	5.003954077283126e-01
	5.000000000000000e-01

 69	3.357598815899914e-05
	5.007637933174252e-01
	5.000000000000000e-01

 70	3.457598815899913e-05
	5.003804893431330e-01
	5.000000000000000e-01

 71	3.557598815899913e-05
	5.007891448057435e-01
	5.000000000000000e-01

 72	3.657598815899913e-05
	5.003644103059024e-01
	5.000000000000000e-01

 73	3.757598815899912e-05
	5.007844620733337e-01
	5.000000000000000e-01

 74	3.857598815899912e-05
	5.003628484029132e-01
	5.000000000000000e-01

 75	3.957598815899912e-05
	5.007863485423343e-01
	5.000000000000000e-01

 76	4.057598815899912e-05
	5.003633619306385e-01
	5.000000000000000e-01

 77	4.157598815899911e-05
	5.007849380107388e-01
	5.000000000000000e-01

 78	4.257598815899911e-05
	5.003671026974210e-01
	5.000000000000000e-01

 79	4.357598815899911e-05
	5.007800656698684e-01
	5.000000000000000e-01

 80	4.457598815899910e-05
	5.003737639633670e-01
	5.000000000000000e-01

 81	4.557598815899910e-05
	5.007721816923159e-01
	5.000000000000000e-01

 82	4.657598815899910e-05
	5.003829649165983e-01
	5.000000000000000e-01

 83	4.757598815899910e-05
	5.007617617670626e-01
	5.000000000000000e-01

 84	4.857598815899909e-05
	5.003943083100957e-01
	5.000000000000000e-01

 85	4.957598815899909e-05
	5.007492864671494e-01
	5.000000000000000e-01

 86	5.057598815899909e-05
	5.004204764170304e-01
	5.000000000000000e-01

 87	5.157598815899908e-05
	5.007378506940903e-01
	5.000000000000000e-01

 88	5.257598815899908e-05
	5.004158945810957e-01
	5.000000000000000e-01

 89	5.357598815899908e-05
	5.007174574052815e-01
	5.000000000000000e-01

 90	5.457598815899908e-05
	5.004348289863341e-01
	5.000000000000000e-01

 91	5.557598815899907e-05
	5.007027808061615e-01
	5.000000000000000e-01

 92	5.657598815899907e-05
	5.004525085510991e-01
	5.000000000000000e-01

 93	5.757598815899907e-05
	5.006880191677432e-01
	5.000000000000000e-01

 94	5.857598815899907e-05
	5.004699600991742e-01
	5.000000000000000e-01

 95	5.957598815899906e-05
	5.006728095680621e-01
	5.000000000000000e-01

 96	6.057598815899906e-05
	5.004868772445938e-01
	5.000000000000000e-01

 97	6.157598815899906e-05
	5.006574597868969e-01
	5.000000000000000e-01

 98	6.257598815899906e-05
	5.005030494630844e-01
	5.000000000000000e-01

 99	6.357598815899906e-05
	5.006422626727769e-01
	5.000000000000000e-01

 100	6.457598815899906e-05
	5.005183254930543e-01
	5.000000000000000e-01

 101	6.557598815899905e-05
	5.006274861042215e-01
	5.000000000000000e-01

 102	6.657598815899905e-05
	5.005325945827828e-01
	5.000000000000000e-01

 103	6.757598815899905e-05
	5.006133617999708e-01
	5.000000000000000e-01

 104	6.857598815899904e-05
	5.005457783968037e-01
	5.000000000000000e-01

 105	6.957598815899904e-05
	5.006000860423789e-01
	5.000000000000000e-01

 106	7.057598815899904e-05
	5.005578206845360e-01
	5.000000000000000e-01

 107	7.157598815899904e-05
	5.005878171393832e-01
	5.000000000000000e-01

 108	7.257598815899903e-05
	5.005686861876342e-01
	5.000000000000000e-01

 109	7.357598815899903e-05
	5.005766779776692e-01
	5.000000000000000e-01

 110	7.457598815899903e-05
	5.005783542390319e-01
	5.000000000000000e-01

 111	7.557598815899902e-05
	5.005667541206336e-01
	5.000000000000000e-01

 112	7.657598815899902e-05
	5.005868225302716e-01
	5.000000000000000e-01

 113	7.757598815899902e-05
	5.005580992113075e-01
	5.000000000000000e-01

 114	7.857598815899902e-05
	5.005941001359773e-01
	5.000000000000000e-01

 115	7.957598815899901e-05
	5.005507354697976e-01
	5.000000000000000e-01

 116	8.057598815899901e-05
	5.006002142436383e-01
	5.000000000000000e-01

 117	8.157598815899901e-05
	5.005446538662817e-01
	5.000000000000000e-01

 118	8.257598815899900e-05
	5.006051989960429e-01
	5.000000000000000e-01

 119	8.357598815899900e-05
	5.005398241899535e-01
	5.000000000000000e-01

 120	8.457598815899900e-05
	5.006091035397144e-01
	5.000000000000000e-01

 121	8.557598815899900e-05
	5.005361905881607e-01
	5.000000000000000e-01

 122	8.657598815899899e-05
	5.006119867473764e-01
	5.000000000000000e-01

 123	8.757598815899899e-05
	5.005336798456348e-01
	5.000000000000000e-01

 124	8.857598815899899e-05
	5.006139156741884e-01
	5.000000000000000e-01

 125	8.957598815899899e-05
	5.005322055795425e-01
	5.000000000000000e-01

 126	9.057598815899898e-05
	5.006149634330352e-01
	5.000000000000000e-01

 127	9.157598815899898e-05
	5.005316688352153e-01
	5.000000000000000e-01

 128	9.257598815899898e-05
	5.006152105522954e-01
	5.000000000000000e-01

 129	9.357598815899897e-05
	5.005319649475908e-01
	5.000000000000000e-01

 130	9.457598815899897e-05
	5.006147400636678e-01
	5.000000000000000e-01

 131	9.557598815899897e-05
	5.005329838033354e-01
	5.000000000000000e-01

 132	9.657598815899897e-05
	5.006136403732810e-01
	5.000000000000000e-01

 133	9.757598815899896e-05
	5.005346174917946e-01
	5.000000000000000e-01

 134	9.857598815899896e-05
	5.006119968906120e-01
	5.000000000000000e-01

 135	9.957598815899896e-05
	5.005367588808589e-01
	5.000000000000000e-01

 136	1.005759881589990e-04
	5.006098974090190e-01
	5.000000000000000e-01

 137	1.015759881589990e-04
	5.005393061084362e-01
	5.000000000000000e-01

 138	1.025759881589989e-04
	5.006074276620076e-01
	5.000000000000000e-01

 139	1.035759881589989e-04
	5.005421625586290e-01
	5.000000000000000e-01

 140	1.045759881589989e-04
	5.006046717012218e-01
	5.000000000000000e-01

 141	1.055759881589989e-04
	5.005452359898346e-01
	5.000000000000000e-01

 142	1.065759881589989e-04
	5.006017060743240e-01
	5.000000000000000e-01

 143	1.075759881589989e-04
	5.005484499367334e-01
	5.000000000000000e-01

 144	1.085759881589989e-04
	5.005986074918525e-01
	5.000000000000000e-01

 145	1.095759881589989e-04
	5.005517266505759e-01
	5.000000000000000e-01

 146	1.105759881589989e-04
	5.005954438936833e-01
	5.000000000000000e-01

 147	1.115759881589989e-04
	5.005550031562809e-01
	5.000000000000000e-01

 148	1.125759881589989e-04
	5.005922764502557e-01
	5.000000000000000e-01

 149	1.135759881589989e-04
	5.005582247498221e-01
	5.000000000000000e-01

 150	1.145759881589989e-04
	5.005891623143057e-01
	5.000000000000000e-01

 151	1.155759881589989e-04
	5.005613396736361e-01
	5.000000000000000e-01

 152	1.165759881589989e-04
	5.005861485096155e-01
	5.000000000000000e-01

 153	1.175759881589989e-04
	5.005643113105549e-01
	5.000000000000000e-01

 154	1.185759881589989e-04
	5.005832779304225e-01
	5.000000000000000e-01

 155	1.195759881589989e-04
	5.005671037022186e-01
	5.000000000000000e-01

 156	1.205759881589989e-04
	5.005805844953102e-01
	5.000000000000000e-01

 157	1.215759881589989e-04
	5.005696918321405e-01
	5.000000000000000e-01

 158	1.225759881589989e-04
	5.005780956306136e-01
	5.000000000000000e-01

 159	1.235759881589989e-04
	5.005720574887711e-01
	5.000000000000000e-01

 160	1.245759881589989e-04
	5.005758300817398e-01
	5.000000000000000e-01

 161	1.255759881589989e-04
	5.005741862109829e-01
	5.000000000000000e-01

 162	1.265759881589989e-04
	5.005738046303829e-01
	5.000000000000000e-01

 163	1.275759881589989e-04
	5.005760700647013e-01
	5.000000000000000e-01

 164	1.285759881589989e-04
	5.005720258455852e-01
	5.000000000000000e-01

 165	1.295759881589989e-04
	5.005777051983600e-01
	5.000000000000000e-01

 166	1.305759881589989e-04
	5.005704966894751e-01
	5.000000000000000e-01

 167	1.315759881589989e-04
	5.005790953263798e-01
	5.000000000000000e-01

 168	1.325759881589989e-04
	5.005692145025407e-01
	5.000000000000000e-01

 169	1.335759881589989e-04
	5.005802433000230e-01
	5.000000000000000e-01

 170	1.345759881589989e-04
	5.005681750121642e-01
	5.000000000000000e-01

 171	1.355759881589989e-04
	5.005811598009906e-01
	5.000000000000000e-01

 172	1.365759881589989e-04
	5.005673660139713e-01
	5.000000000000000e-01

 173	1.375759881589989e-04
	5.005818541795666e-01
	5.000000000000000e-01

 174	1.385759881589988e-04
	5.005667757081937e-01
	5.000000000000000e-01

 175	1.395759881589988e-04
	5.005823429913114e-01
	5.000000000000000e-01

 176	1.405759881589988e-04
	5.005663877556810e-01
	5.000000000000000e-01

 177	1.415759881589988e-04
	5.005826389898473e-01
	5.000000000000000e-01

 178	1.425759881589988e-04
	5.005661865065516e-01
	5.000000000000000e-01

 179	1.435759881589988e-04
	5.005827611269886e-01
	5.000000000000000e-01

 180	1.445759881589988e-04
	5.005661525813618e-01
	5.000000000000000e-01

 181	1.455759881589988e-04
	5.005827266947946e-01
	5.000000000000000e-01

 182	1.465759881589988e-04
	5.005662671034230e-01
	5.000000000000000e-01

 183	1.475759881589988e-04
	5.005825550654084e-01
	5.000000000000000e-01

 184	1.485759881589988e-04
	5.005665095541225e-01
	5.000000000000000e-01

 185	1.495759881589988e-04
	5.005822648347120e-01
	5.000000000000000e-01

 186	1.505759881589988e-04
	5.005668613589620e-01
	5.000000000000000e-01

 187	1.515759881589988e-04
	5.005818740652579e-01
	5.000000000000000e-01

 188	1.525759881589988e-04
	5.005673035945097e-01
	5.000000000000000e-01

 189	1.535759881589988e-04
	5.005814019367065e-01
	5.000000000000000e-01

 190	1.545759881589988e-04
	5.005678179169379e-01
	5.000000000000000e-01

 191	1.555759881589988e-04
	5.005808650991046e-01
	5.000000000000000e-01

 192	1.565759881589988e-04
	5.005683849134126e-01
	5.000000000000000e-01

 193	1.575759881589988e-04
	5.005802819046430e-01
	5.000000000000000e-01

 194	1.585759881589988e-04
	5.005689917665528e-01
	5.000000000000000e-01

 195	1.595759881589988e-04
	5.005796647956355e-01
	5.000000000000000e-01

 196	1.605759881589988e-04
	5.005696208180819e-01
	5.000000000000000e-01

 197	1.615759881589988e-04
	5.005790322827774e-01
	5.000000000000000e-01

 198	1.625759881589988e-04
	5.005702585477962e-01
	5.000000000000000e-01

 199	1.635759881589988e-04
	5.005783935923453e-01
	5.000000000000000e-01

 200	1.645759881589988e-04
	5.005708950576153e-01
	5.000000000000000e-01

 201	1.655759881589988e-04
	5.005777629492343e-01
	5.000000000000000e-01

 202	1.665759881589988e-04
	5.005715175972156e-01
	5.000000000000000e-01

 203	1.675759881589988e-04
	5.005771486384685e-01
	5.000000000000000e-01

 204	1.685759881589988e-04
	5.005721168130179e-01
	5.000000000000000e-01

 205	1.695759881589988e-04
	5.005765607610346e-01
	5.000000000000000e-01

 206	1.705759881589988e-04
	5.005726866907843e-01
	5.000000000000000e-01

 207	1.715759881589988e-04
	5.005760063358480e-01
	5.000000000000000e-01

 208	1.725759881589988e-04
	5.005732195294073e-01
	5.000000000000000e-01

 209	1.735759881589988e-04
	5.005754895451755e-01
	5.000000000000000e-01

 210	1.745759881589987e-04
	5.005737115271440e-01
	5.000000000000000e-01

 211	1.755759881589987e-04
	5.005750173315278e-01
	5.000000000000000e-01

 212	1.765759881589987e-04
	5.005741576704281e-01
	5.000000000000000e-01

 213	1.775759881589987e-04
	5.005745898481564e-01
	5.000000000000000e-01

 214	1.785759881589987e-04
	5.005745574493670e-01
	5.000000000000000e-01

 215	1.795759881589987e-04
	5.005742130863844e-01
	5.000000000000000e-01

 216	1.805759881589987e-04
	5.005749083307300e-01
	5.000000000000000e-01

 217	1.815759881589987e-04
	5.005738835007900e-01
	5.000000000000000e-01

 218	1.825759881589987e-04
	5.005752097353273e-01
	5.000000000000000e-01

 219	1.835759881589987e-04
	5.005736041394986e-01
	5.000000000000000e-01

 220	1.845759881589987e-04
	5.005754635920638e-01
	5.000000000000000e-01

 221	1.855759881589987e-04
	5.005733732033306e-01
	5.000000000000000e-01

 222	1.865759881589987e-04
	5.005756688844762e-01
	5.000000000000000e-01

 223	1.875759881589987e-04
	5.005731894578087e-01
	5.000000000000000e-01

 224	1.885759881589987e-04
	5.005758299656033e-01
	5.000000000000000e-01

 225	1.895759881589987e-04
	5.005730492757028e-01
	5.000000000000000e-01

 226	1.905759881589987e-04
	5.005759489482777e-01
	5.000000000000000e-01

 227	1.915759881589987e-04
	5.005729512988353e-01
	5.000000000000000e-01

 228	1.925759881589987e-04
	5.005760266593473e-01
	5.000000000000000e-01

 229	1.935759881589987e-04
	5.005728917105383e-01
	5.000000000000000e-01

 230	1.945759881589987e-04
	5.005760690745600e-01
	5.000000000000000e-01

 231	1.955759881589987e-04
	5.005728677105186e-01
	5.000000000000000e-01

 232	1.965759881589987e-04
	5.005760775602859e-01
	5.000000000000000e-01

 233	1.975759881589987e-04
	5.005728733181805e-01
	5.000000000000000e-01

 234	1.985759881589987e-04
	5.005760585908536e-01
	5.000000000000000e-01

 235	1.995759881589987e-04
	5.005729084157977e-01
	5.000000000000000e-01

 236	2.005759881589987e-04
	5.005760133286596e-01
	5.000000000000000e-01

 237	2.010000010000000e-04
	5.005730378883753e-01
	5.000000000000000e-01

 238	2.010000011000000e-04
	5.005718321952360e-01
	4.799999989957139e-01

 239	2.010000013000000e-04
	5.005694165020257e-01
	4.399999969871417e-01

 240	2.010000017000000e-04
	5.005643833096222e-01
	3.599999983910080e-01

 241	2.010000020000000e-04
	5.005603900025533e-01
	3.000000000000000e-01

 242	2.010000020800000e-04
	5.005604071698548e-01
	3.000000000000000e-01

 243	2.010000022400000e-04
	5.005604065322329e-01
	3.000000000000000e-01

 244	2.010000025600000e-04
	5.005603883623609e-01
	3.000000000000000e-01

 245	2.010000032000000e-04
	5.005603670397822e-01
	3.000000000000000e-01

 246	2.010000044800000e-04
	5.005603116632104e-01
	3.000000000000000e-01

 247	2.010000070399999e-04
	5.005602144757823e-01
	3.000000000000000e-01

 248	2.010000121599999e-04
	5.005600127946894e-01
	3.000000000000000e-01

 249	2.010000223999999e-04
	5.005596393695666e-01
	3.000000000000000e-01

 250	2.010000428799998e-04
	5.005589490842045e-01
	3.000000000000000e-01

 251	2.010000838399996e-04
	5.005578257262170e-01
	3.000000000000000e-01

 252	2.010001657599993e-04
	5.005563879077111e-01
	3.000000000000000e-01

 253	2.010003295999986e-04
	5.005559537083174e-01
	3.000000000000000e-01

 254	2.010006572799973e-04
	5.005612206641584e-01
	3.000000000000000e-01

 255	2.010013126399947e-04
	5.005842680139201e-01
	3.000000000000000e-01

 256	2.010026233599895e-04
	5.006411017653131e-01
	3.000000000000000e-01

 257	2.010052447999790e-04
	5.007205116387808e-01
	3.000000000000000e-01

 258	2.010104876799581e-04
	5.006811224140015e-01
	3.000000000000000e-01

 259	2.010202523323747e-04
	4.994735311876973e-01
	3.000000000000000e-01

 260	2.010397816372081e-04
	4.915643492242961e-01
	3.000000000000000e-01

 261	2.010716119231221e-04
	4.747109412485542e-01
	3.000000000000000e-01

 262	2.011154333553191e-04
	4.602599080342002e-01
	3.000000000000000e-01

 263	2.011610801422268e-04
	4.463794499466596e-01
	3.000000000000000e-01

 264	2.012406829161265e-04
	4.197419980053818e-01
	3.000000000000000e-01

 265	2.013158565421586e-04
	4.022713306564327e-01
	3.000000000000000e-01

 266	2.014536238282231e-04
	3.721873953286541e-01
	3.000000000000000e-01

 267	2.017291584003522e-04
	3.353136923102245e-01
	3.000000000000000e-01

 268	2.022802275446103e-04
	3.051968082297858e-01
	3.000000000000000e-01

 269	2.029534073589450e-04
	2.988771673146386e-01
	3.000000000000000e-01

 270	2.039217526532641e-04
	3.004449523136401e-01
	3.000000000000000e-01

 271	2.049217526532641e-04
	2.997233234077736e-01
	3.000000000000000e-01

 272	2.059217526532641e-04
	3.005013052923360e-01
	3.000000000000000e-01

 273	2.069217526532641e-04
	2.996119714552368e-01
	3.000000000000000e-01

 274	2.079217526532641e-04
	3.005631982826706e-01
	3.000000000000000e-01

 275	2.089217526532641e-04
	2.995755515987408e-01
	3.000000000000000e-01

 276	2.099217526532641e-04
	3.005915985149983e-01
	3.000000000000000e-01

 277	2.109217526532641e-04
	2.995520806342835e-01
	3.000000000000000e-01

 278	2.119217526532641e-04
	3.006081372094478e-01
	3.000000000000000e-01

 279	2.129217526532641e-04
	2.995395982440936e-01
	3.000000000000000e-01

 280	2.139217526532641e-04
	3.006219765066298e-01
	3.000000000000000e-01

 281	2.149217526532641e-04
	2.995321519907783e-01
	3.000000000000000e-01

 282	2.159217526532641e-04
	3.006068064738621e-01
	3.000000000000000e-01

 283	2.169217526532641e-04
	2.995438905067829e-01
	3.000000000000000e-01

 284	2.179217526532641e-04
	3.005942419967518e-01
	3.000000000000000e-01

 285	2.189217526532641e-04
	2.995707637084699e-01
	3.000000000000000e-01

 286	2.199217526532641e-04
	3.005667010531887e-01
	3.000000000000000e-01

 287	2.209217526532640e-04
	2.995794985736371e-01
	3.000000000000000e-01

 288	2.219217526532640e-04
	3.005545592952323e-01
	3.000000000000000e-01

 289	2.229217526532640e-04
	2.996017881852708e-01
	3.000000000000000e-01

 290	2.239217526532640e-04
	3.005126071021920e-01
	3.000000000000000e-01

 291	2.249217526532640e-04
	2.996395671682901e-01
	3.000000000000000e-01

 292	2.259217526532640e-04
	3.004777592228436e-01
	3.000000000000000e-01

 293	2.269217526532640e-04
	2.996762523202179e-01
	3.000000000000000e-01

 294	2.279217526532640e-04
	3.004649672696420e-01
	3.000000000000000e-01

 295	2.289217526532640e-04
	2.997199886596889e-01
	3.000000000000000e-01

 296	2.299217526532640e-04
	3.003829721541056e-01
	3.000000000000000e-01

 297	2.309217526532640e-04
	2.997530875736416e-01
	3.000000000000000e-01

 298	2.319217526532640e-04
	3.003561681555968e-01
	3.000000000000000e-01

 299	2.329217526532640e-04
	2.998010269049232e-01
	3.000000000000000e-01

 300	2.339217526532640e-04
	3.003202332266497e-01
	3.000000000000000e-01

 301	2.349217526532640e-04
	2.998262034341046e-01
	3.000000000000000e-01

 302	2.359217526532640e-04
	3.002641834448685e-01
	3.000000000000000e-01

 303	2.369217526532640e-04
	2.998830722692141e-01
	3.000000000000000e-01

 304	2.379217526532640e-04
	3.002320941012773e-01
	3.000000000000000e-01

 305	2.389217526532640e-04
	2.999195080448160e-01
	3.000000000000000e-01

 306	2.399217526532640e-04
	3.001941063116202e-01
	3.000000000000000e-01

 307	2.409217526532640e-04
	2.999571184555414e-01
	3.000000000000000e-01

 308	2.419217526532640e-04
	3.001579154273593e-01
	3.000000000000000e-01

 309	2.429217526532640e-04
	2.999922393106971e-01
	3.000000000000000e-01

 310	2.439217526532640e-04
	3.001244252004600e-01
	3.000000000000000e-01

 311	2.449217526532640e-04
	3.000244802473979e-01
	3.000000000000000e-01

 312	2.459217526532640e-04
	3.000939138143384e-01
	3.000000000000000e-01

 313	2.469217526532640e-04
	3.000535808747422e-01
	3.000000000000000e-01

 314	2.479217526532641e-04
	3.000665922557033e-01
	3.000000000000000e-01

 315	2.489217526532641e-04
	3.000793831067412e-01
	3.000000000000000e-01

 316	2.499217526532641e-04
	3.000425791591148e-01
	3.000000000000000e-01

 317	2.509217526532641e-04
	3.001018278459995e-01
	3.000000000000000e-01

 318	2.519217526532642e-04
	3.000219078754132e-01
	3.000000000000000e-01

 319	2.529217526532642e-04
	3.001209344633686e-01
	3.000000000000000e-01

 320	2.539217526532642e-04
	3.000045397709492e-01
	3.000000000000000e-01

 321	2.549217526532642e-04
	3.001367773141155e-01
	3.000000000000000e-01

 322	2.559217526532642e-04
	2.999903738967156e-01
	3.000000000000000e-01

 323	2.569217526532643e-04
	3.001494795337756e-01
	3.000000000000000e-01

 324	2.579217526532643e-04
	2.999792663131799e-01
	3.000000000000000e-01

 325	2.589217526532643e-04
	3.001591977799016e-01
	3.000000000000000e-01

 326	2.599217526532643e-04
	2.999710353340568e-01
	3.000000000000000e-01

 327	2.609217526532644e-04
	3.001661160776017e-01
	3.000000000000000e-01

 328	2.619217526532644e-04
	2.999654788694972e-01
	3.000000000000000e-01

 329	2.629217526532644e-04
	3.001704448711386e-01
	3.000000000000000e-01

 330	2.639217526532644e-04
	2.999623721899098e-01
	3.000000000000000e-01

 331	2.649217526532645e-04
	3.001724119000535e-01
	3.000000000000000e-01

 332	2.659217526532645e-04
	2.999614793969307e-01
	3.000000000000000e-01

 333	2.669217526532645e-04
	3.001722586201900e-01
	3.000000000000000e-01

 334	2.679217526532645e-04
	2.999625568242781e-01
	3.000000000000000e-01

 335	2.689217526532646e-04
	3.001702393215027e-01
	3.000000000000000e-01

 336	2.699217526532646e-04
	2.999797835199729e-01
	3.000000000000000e-01

 337	2.709217526532646e-04
	3.001691631736279e-01
	3.000000000000000e-01

 338	2.719217526532646e-04
	2.999654321072178e-01
	3.000000000000000e-01

 339	2.729217526532647e-04
	3.001600976949259e-01
	3.000000000000000e-01

 340	2.739217526532647e-04
	2.999726523310997e-01
	3.000000000000000e-01

 341	2.749217526532647e-04
	3.001537730999360e-01
	3.000000000000000e-01

 342	2.759217526532647e-04
	2.999798010219230e-01
	3.000000000000000e-01

 343	2.769217526532648e-04
	3.001474626464340e-01
	3.000000000000000e-01

 344	2.779217526532648e-04
	2.999875512943397e-01
	3.000000000000000e-01

 345	2.789217526532648e-04
	3.001404470036348e-01
	3.000000000000000e-01

 346	2.799217526532648e-04
	2.999957603604724e-01
	3.000000000000000e-01

 347	2.809217526532649e-04
	3.001329081142003e-01
	3.000000000000000e-01

 348	2.819217526532649e-04
	3.000042143845381e-01
	3.000000000000000e-01

 349	2.829217526532649e-04
	3.001250376091402e-01
	3.000000000000000e-01

 350	2.839217526532649e-04
	3.000127240534116e-01
	3.000000000000000e-01

 351	2.849217526532650e-04
	3.001170123997028e-01
